study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_09	T_NK_lineage	28	CD8 Cytotoxic / T Effector Memory	8	465	0.2746498999714204	0.002150537634408602	0.0	0.0	0.27809076018647416
vaccination_study_09	T_NK_lineage	3	NK Cell	1	5241	0.9044798513861103	0.6578897157031101	0.6498759778668193	0.0	2.6069793743779055
vaccination_study_09	T_NK_lineage	3	CD8 Cytotoxic / T Effector Memory	2	5241	0.9232852243498142	0.9986643770272848	0.0	0.0	2.52114822759347
vaccination_study_09	T_NK_lineage	3	CD4 T Effector Memory	3	5241	0.8405330094312661	0.0009540164090822362	0.0	0.0	0.8420594356857977
vaccination_study_09	T_NK_lineage	3	CD8 Naive / T Central Memory	4	5241	0.6471563303801086	0.00019080328181644724	0.0	0.0	0.6474616156310149
vaccination_study_09	T_NK_lineage	3	ydT Cell	5	5241	0.5000035724492712	0.0007632131272657889	0.0007632131272657889	0.0	0.5019879265801622
vaccination_study_09	T_NK_lineage	3	Treg	6	5241	0.48380965990282937	0.0011448196908986834	0.0009540164090822362	0.0	0.4865953878173495
vaccination_study_09	T_NK_lineage	3	MAIT Cell	7	5241	0.384549156901972	0.0011448196908986834	0.00019080328181644724	0.0	0.38657167168922635
vaccination_study_09	T_NK_lineage	3	CD4 Naive / T Central Memory	8	5241	0.12657187767933695	0.036443426826941426	0.0	0.0	0.18488136060244323
vaccination_study_09	T_NK_lineage	4	NK Cell	1	5114	0.9752893683909689	1.0	0.9994133750488854	0.0	3.5747027434398544
vaccination_study_09	T_NK_lineage	4	CD8 Cytotoxic / T Effector Memory	2	5114	0.9670334381251786	0.060422369964802505	0.0	0.0	1.0637092300688626
vaccination_study_09	T_NK_lineage	4	MAIT Cell	3	5114	0.888925407259217	0.00039108330074305825	0.00039108330074305825	0.0	0.889942223841149
vaccination_study_09	T_NK_lineage	4	CD4 T Effector Memory	4	5114	0.7221706201771935	0.0	0.0	0.0	0.7221706201771935
vaccination_study_09	T_NK_lineage	4	ydT Cell	5	5114	0.5000035724492712	0.0	0.0	0.0	0.5000035724492712
