study	lineage	cluster	candidate_label	rank_within_cluster	n_cells	marker_pct	ref_fraction	raw_fraction	screfmapping_fraction	total_score
vaccination_study_04	Myeloid_lineage	33	Conventional DC 2	2	125	0.7527737833951411	0.104	0.048	0.0	0.967173783395141
vaccination_study_04	Myeloid_lineage	33	Classical Monocyte	3	125	0.25938091273745556	0.072	0.168	0.0	0.5425809127374556
vaccination_study_04	Myeloid_lineage	33	Conventional DC 1	4	125	0.41090592598198744	0.04	0.0	0.0	0.47490592598198744
vaccination_study_04	Myeloid_lineage	33	Non-Classical Monocyte	5	125	0.22452130477559978	0.096	0.096	0.0	0.4741213047755998
vaccination_study_04	Myeloid_lineage	33	Intermediate Monocyte	6	125	0.1863013698630137	0.0	0.0	0.0	0.1863013698630137
vaccination_study_04	Myeloid_lineage	34	Non-Classical Monocyte	1	38	0.4975175963066677	0.4473684210526316	0.4473684210526316	0.0	1.6606754910435098
vaccination_study_04	Myeloid_lineage	34	Classical Monocyte	2	38	0.319367289790358	0.2894736842105263	0.7105263157894737	0.0	1.4930515003166738
vaccination_study_04	Myeloid_lineage	34	Plasmacytoid DC	3	38	0.6472564898206312	0.15789473684210525	0.15789473684210525	0.0	1.0577828056101048
vaccination_study_04	Myeloid_lineage	34	Conventional DC 2	4	38	0.3650571406947703	0.10526315789473684	0.10526315789473684	0.0	0.638741351221086
vaccination_study_04	Myeloid_lineage	34	Conventional DC 1	5	38	0.41090592598198744	0.13157894736842105	0.0	0.0	0.6214322417714611
vaccination_study_04	Myeloid_lineage	34	Intermediate Monocyte	6	38	0.1827442670097631	0.05263157894736842	0.05263157894736842	0.0	0.31958637227292097
vaccination_study_04	Myeloid_lineage	35	Classical Monocyte	1	17	0.46171195035192614	1.0	1.0	0.0	3.0617119503519263
vaccination_study_04	Myeloid_lineage	35	Intermediate Monocyte	2	17	0.7013547264058124	0.47058823529411764	0.4117647058823529	0.0	1.8660606087587535
vaccination_study_04	Myeloid_lineage	35	Non-Classical Monocyte	3	17	0.6784076288503746	0.058823529411764705	0.058823529411764705	0.0	0.8313488053209629
vaccination_study_04	Myeloid_lineage	35	Plasmacytoid DC	4	17	0.6820555513509422	0.0	0.0	0.0	0.6820555513509422
vaccination_study_04	Myeloid_lineage	35	Conventional DC 1	5	17	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
vaccination_study_04	Myeloid_lineage	35	Conventional DC 2	6	17	0.3650571406947703	0.0	0.0	0.0	0.3650571406947703
vaccination_study_04	Myeloid_lineage	4	Conventional DC 2	1	3738	0.9597139181109513	0.9989299090422686	0.944087747458534	0.0	3.5020895200371154
vaccination_study_04	Myeloid_lineage	4	Classical Monocyte	2	3738	0.43524559146295316	0.2458533975387908	0.2458533975387908	0.0	1.0744644250638093
vaccination_study_04	Myeloid_lineage	4	Intermediate Monocyte	3	3738	0.6169000227049118	0.15275548421615837	0.0	0.0	0.8613087974507653
vaccination_study_04	Myeloid_lineage	4	Plasmacytoid DC	4	3738	0.4786649511844395	0.001070090957731407	0.0005350454788657035	0.0	0.48091214219567546
vaccination_study_04	Myeloid_lineage	4	Conventional DC 1	5	3738	0.41090592598198744	0.00026752273943285177	0.00026752273943285177	0.0	0.41160148510451283
vaccination_study_04	Myeloid_lineage	4	Non-Classical Monocyte	6	3738	0.357976992356013	0.0	0.0	0.0	0.357976992356013
vaccination_study_04	Myeloid_lineage	5	Classical Monocyte	1	3249	0.8248543101490956	1.0	1.0	0.0	3.4248543101490956
vaccination_study_04	Myeloid_lineage	5	Intermediate Monocyte	2	3249	0.4186634375236509	0.024007386888273315	0.0	0.0	0.45707525654488823
vaccination_study_04	Myeloid_lineage	5	Conventional DC 1	3	3249	0.41090592598198744	0.0	0.0	0.0	0.41090592598198744
